,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
4383,862,14,9,327,Connecticut,41.54110512217139,72.54764107560192
4384,862,14,9,325,Connecticut,41.579464709094886,73.59431226106337
4385,862,14,9,324,Connecticut,41.63380103447898,72.27394727287593
4386,862,14,9,323,Connecticut,41.65851451616422,73.68398525265347
4387,862,14,9,321,Connecticut,41.91060737101937,72.85789540380381
4388,862,14,9,319,Connecticut,41.706586079506664,73.32832627270868
4389,862,14,9,319,Connecticut,40.96714333818159,72.8052383443111
4390,862,14,9,317,Connecticut,41.705373984721135,73.22022391695731
4391,862,14,9,316,Connecticut,41.57806506415835,73.32011608542126
4392,862,13,9,315,Connecticut,41.16539825008134,73.13013893810627
4393,862,11,9,315,Connecticut,41.44599528022243,72.37803652931278
4394,862,10,9,313,Connecticut,41.79953972161049,72.68218116590556
4395,862,9,9,313,Connecticut,41.29111093266024,73.16172153514772
4396,862,8,9,312,Connecticut,41.474585873987095,72.69400122875568
4397,862,8,9,312,Connecticut,41.317588508352344,73.45342282238065
4398,862,8,9,310,Connecticut,41.324588810323775,72.70987813704065
4399,862,8,9,306,Connecticut,41.64206888682786,72.87105703755508
4400,862,8,9,297,Connecticut,41.02047123870782,73.15942108095867
4401,862,8,9,295,Connecticut,41.859492232954665,72.30923046785237
4402,862,8,9,294,Connecticut,41.3223775297699,73.6709131912658
4403,862,8,9,294,Connecticut,41.747614692314215,73.42060215252849
4404,862,8,8,292,Connecticut,41.53371046776152,73.04773637736302
4405,862,8,6,291,Connecticut,41.39901074924711,72.54862700883935
4406,862,8,6,283,Connecticut,41.58419068853727,71.87913210665923
4407,862,8,6,282,Connecticut,41.71485999084825,72.286672264946
4408,827,8,6,282,Connecticut,41.80572410589458,72.40474640474416
4409,807,8,6,280,Connecticut,41.45659197557943,72.8863081942206
4410,731,8,6,273,Connecticut,41.275581564829075,73.32070756749415
4411,714,8,6,272,Connecticut,41.22320654580681,72.9299436106793
4412,707,8,6,272,Connecticut,41.374391868491365,72.76648871367537
4413,647,8,6,268,Connecticut,41.63435931073535,72.9889216626248
4414,647,8,6,266,Connecticut,41.62984244937533,73.31642862437276
4415,647,8,6,266,Connecticut,42.02488622042634,73.59670781964883
4416,647,8,6,265,Connecticut,41.621023756551224,72.11988077553244
4417,647,8,6,265,Connecticut,41.77197887334963,72.90787645216564
4418,647,8,6,264,Connecticut,41.342230209291685,73.13687077711866
4419,647,8,6,263,Connecticut,41.51849983960035,72.79885138736617
4420,647,8,6,261,Connecticut,41.06080524717303,72.63659526628489
4421,647,8,6,260,Connecticut,41.42349036632976,72.38885947776183
4422,647,8,6,260,Connecticut,41.9739849261956,72.84297052236516
4423,647,8,6,252,Connecticut,41.325912618440604,73.06919456559105
4424,647,8,6,251,Connecticut,41.87645052185099,72.99244409582595
4425,647,8,6,248,Connecticut,41.57532482253404,73.36496622744895
4426,647,8,6,242,Connecticut,41.429477497197915,71.80252518801215
4427,647,8,6,241,Connecticut,41.16874808141977,72.39622256645201
4428,610,8,6,236,Connecticut,41.80093481859451,72.09513364450538
4429,557,8,6,235,Connecticut,41.9873523644582,72.15024554353533
4430,480,8,6,233,Connecticut,41.211207429761444,72.88043307015093
4431,431,8,6,233,Connecticut,41.9798693134847,72.26164636033964
4432,431,8,6,232,Connecticut,41.67045630221195,73.02564339100215
4433,431,8,6,231,Connecticut,42.03760753024834,72.13622887911032
4434,431,8,6,227,Connecticut,41.791295633286936,72.22955121449121
4435,431,7,6,225,Connecticut,42.029956410495,71.96755695490275
4436,431,6,6,224,Connecticut,41.741835582340435,72.88146761620234
4437,431,5,3,223,Connecticut,41.29303213343044,72.4024497069822
4438,431,5,3,222,Connecticut,41.289455192619826,72.79586603724908
4439,431,5,3,221,Connecticut,41.87539646916217,72.11877453790332
4440,431,5,3,216,Connecticut,41.58100901442381,73.07455563266873
4441,431,5,3,209,Connecticut,41.327075848388795,73.5506892764356
4442,431,5,3,207,Connecticut,41.563975973258245,72.63948207121297
4443,431,5,3,205,Connecticut,41.83935939903899,72.5156512023666
4444,431,5,3,205,Connecticut,41.946220382405,73.18244371665594
4445,431,5,1,203,Connecticut,41.207706335457395,73.69801075179392
4446,13665,102,18,2782,Florida,25.60406019469186,83.24819833855739
4447,13665,68,18,2377,Florida,28.38823236025067,84.22977445717503
4448,13665,68,18,2269,Florida,26.607972364824324,84.75561474273324
4449,13380,68,18,2082,Florida,30.12534850502338,87.27005972989585
4450,13380,68,18,1981,Florida,25.412805909400348,83.26140602013037
4451,13037,68,18,1784,Florida,30.747991238270128,85.67439786872168
4452,12811,68,18,1784,Florida,29.86128881127242,84.4792687469383
4453,12526,68,18,1784,Florida,26.459247450830777,86.96740518480117
4454,12526,68,18,1784,Florida,30.248717200213363,81.78178258436867
4455,12526,51,18,1784,Florida,24.893678407617024,83.67505038245383
4456,11957,51,15,1784,Florida,26.048698476435163,84.62319134830231
4457,11957,51,15,1605,Florida,26.69852084715865,81.47548973535584
4458,11672,43,15,1546,Florida,30.230379266886303,85.07771760545872
4459,11387,40,15,1546,Florida,27.43661342712801,84.49245896630593
4460,11387,40,15,1520,Florida,28.68499473812361,81.45914820298606
4461,10818,40,15,1520,Florida,28.628744790960493,82.67172081704643
4462,10818,33,15,1520,Florida,24.549058408136336,85.56693493555018
4463,10818,33,15,1520,Florida,30.05262265390077,83.31845447107285
4464,10818,33,15,1520,Florida,24.762373899412886,87.29688676348945
4465,10533,33,15,1520,Florida,25.40299381918762,87.34376277784683
4466,10533,33,15,1520,Florida,30.187548627181652,82.18307016958566
4467,10533,33,15,1520,Florida,26.08989473649844,81.39491768479016
4468,10533,33,15,1486,Florida,29.110451684011995,84.84712838642962
4469,10249,33,15,1486,Florida,30.21518012001717,80.22679722344112
4470,10249,33,15,1486,Florida,29.494113630819847,83.54400749351804
4471,10249,33,15,1486,Florida,30.6756092254471,84.71430095557972
4472,10249,33,15,1486,Florida,25.024300122256268,83.6375909678182
4473,10249,33,15,1486,Florida,24.83256744465223,80.73108259630546
4474,10249,33,15,1486,Florida,29.748733330426152,80.60840418770712
4475,10249,33,15,1486,Florida,29.992677199758116,81.40204093824067
4476,10249,33,15,1486,Florida,27.275224144497074,86.66290077200433
4477,10249,33,15,1486,Florida,27.64031481703038,81.3920246079659
4478,10249,33,15,1486,Florida,27.240756606637767,86.8474676999103
4479,10249,33,15,1486,Florida,28.02127972211133,80.70119098358897
4480,10249,33,15,1486,Florida,29.391750083451576,81.53619391061284
4481,10249,33,15,1486,Florida,25.12284155900536,82.32326157898638
4482,10249,33,15,1486,Florida,25.13598743851518,83.16531644406922
4483,9964,33,15,1486,Florida,29.840469457324538,86.67125337880401
4484,9964,33,15,1486,Florida,29.590338289592385,82.74905795138837
4485,9964,33,15,1486,Florida,29.769525111673943,81.08091709623193
4486,9964,33,15,1486,Florida,25.539416301589135,80.69011990451943
4487,9964,33,15,1486,Florida,25.461670894988004,81.66559146228268
4488,9964,33,15,1486,Florida,26.493072962959086,81.08616578877731
4489,9679,33,15,1486,Florida,26.858215003803465,81.93437631297104
4490,9679,33,15,1486,Florida,29.04030431827541,85.737588254484
4491,9679,33,15,1486,Florida,26.239476519844924,82.09542471815362
4492,9679,33,15,1486,Florida,26.45328565495158,86.96637431338617
4493,9652,33,15,1486,Florida,26.9411476780311,83.50362880109749
4494,9561,33,15,1486,Florida,29.796921781816607,81.44726568363659
4495,9394,33,15,1486,Florida,26.539859318965316,83.87020278233645
4496,9394,33,15,1486,Florida,25.497139077106237,84.98084585025394
4497,9394,33,15,1486,Florida,24.702098513647968,82.92207432099072
4498,9380,33,15,1486,Florida,24.92662923942706,85.43146910831783
4499,9110,33,15,1486,Florida,26.56969703712291,80.60420084668158
4500,9110,33,15,1486,Florida,30.34653542857767,81.65964547926475
4501,9110,33,15,1486,Florida,28.943193615142498,86.23953774261695
4502,9110,33,15,1486,Florida,27.909616377773265,85.63473953273807
4503,9110,33,15,1455,Florida,26.684922891062108,80.99162571075887
4504,8866,33,15,1429,Florida,28.14511696871113,85.6749721897156
4505,8825,33,15,1426,Florida,28.37553436398462,86.60751048154145
4506,8825,33,15,1426,Florida,30.360672722077414,87.29582112522137
4507,8825,33,15,1426,Florida,26.315852426687552,87.18652799589044
4508,8540,33,15,1426,Florida,27.33740971541889,81.18057863366266
4509,8540,33,15,1426,Florida,28.566785460678254,87.13650873545275
4510,8540,33,15,1426,Florida,24.571531357803725,82.45503187066167
4511,8540,33,15,1426,Florida,25.096017963363973,80.37044001090976
4512,8540,33,15,1426,Florida,27.082868174746118,84.27156253166089
4513,8540,33,15,1421,Florida,27.435332145727525,81.20627304698458
4514,8540,33,15,1415,Florida,26.03115658667565,83.68574947888281
4515,8540,33,15,1396,Florida,29.834128978732416,86.52487708205825
4516,8540,33,15,1367,Florida,25.347869558567,85.65961452753007
4517,8540,33,15,1336,Florida,25.10920956053765,84.2957119153736
4518,8392,33,15,1336,Florida,25.023688416427582,85.31530899031807
4519,8256,33,15,1336,Florida,30.401877653835008,83.50126281162065
4520,8256,33,15,1336,Florida,30.567268963087248,84.93816524709054
4521,8187,33,15,1307,Florida,28.230560780513933,81.2151785450042
4522,7971,33,15,1307,Florida,28.817782128435724,82.28111600486804
4523,7971,33,15,1305,Florida,26.82021716191953,86.31781670076518
4524,7971,33,12,1292,Florida,26.35072558289838,83.1461574638982
4525,7971,33,12,1289,Florida,28.182634283560194,81.79917197867483
4526,7971,33,12,1285,Florida,28.32383371159609,83.14442949157365
4527,7971,33,12,1282,Florida,28.21059357773071,87.1384663821035
4528,7971,33,12,1279,Florida,30.51094872000471,80.69990093621135
4529,7686,33,12,1260,Florida,27.30704585931596,85.91235935242173
4530,7686,33,12,1248,Florida,28.891764948961082,86.9823792591397
4531,7686,33,12,1248,Florida,29.27925652514162,83.99823529540942
4532,7402,33,12,1234,Florida,29.50180616538212,80.90447505157061
4533,7402,33,12,1217,Florida,26.34025088933299,80.6609531041642
4534,7402,33,12,1188,Florida,26.03048731255697,80.68510005106434
4535,7402,33,12,1188,Florida,30.66213482224122,80.40226120767217
4536,7402,33,12,1188,Florida,26.06987153814567,84.84010129380626
4537,7402,33,12,1188,Florida,25.106486964768745,82.13913622792093
4538,7402,33,12,1188,Florida,25.259792663860807,86.85574478108104
4539,7369,33,12,1188,Florida,30.801941318235926,86.9993431907238
4540,7117,33,12,1188,Florida,25.87862535351173,83.02332034126022
4541,7117,33,12,1188,Florida,26.931336637827407,83.25343437393428
4542,7117,33,12,1188,Florida,25.553958532374406,84.56285602167333
4543,7117,33,12,1188,Florida,29.340734223458757,80.43203693148467
4544,7117,33,12,1188,Florida,28.972789739307046,83.84827723092212
4545,7117,33,12,1188,Florida,28.862734552191547,85.27461547739347
4546,7117,33,12,1188,Florida,27.038206198610883,86.44739569748462
4547,6832,33,12,1188,Florida,30.08095074643554,80.18649342088612
4548,6832,33,12,1188,Florida,24.664779472660612,84.94113591827806
4549,6832,33,12,1188,Florida,26.49275542645381,86.79474545513823
4550,6832,33,12,1188,Florida,30.61309598525758,82.76704686817864
4551,6832,33,12,1188,Florida,29.137897346305948,86.29698089099855
4552,6832,33,12,1188,Florida,27.450745718607052,81.05724127552068
4553,6832,33,12,1188,Florida,29.560273647198272,80.27120019073278
4554,6832,33,12,1188,Florida,24.5711182803546,84.34592363058371
4555,6832,33,12,1188,Florida,27.61102240582754,85.75916944446186
4556,6832,33,12,1188,Florida,29.153387563403964,87.17439399965481
4557,6832,33,12,1188,Florida,24.516974117034685,81.18779007600489
4558,6832,33,12,1188,Florida,30.52682700253672,86.47233102729928
4559,6832,33,12,1188,Florida,26.251255804046632,81.59860926892382
4560,6832,33,12,1188,Florida,29.570227177161655,80.53488896933838
4561,6770,33,12,1188,Florida,27.558353866147648,86.93752971678322
4562,6548,31,12,1188,Florida,27.98979004827726,81.56936056930105
4563,6548,30,12,1158,Florida,28.770629290876297,81.58408852478655
4564,6548,28,12,1157,Florida,28.427545711885934,84.45298438162631
4565,6548,28,12,1140,Florida,25.07240190287779,87.46292316545782
4566,6548,28,12,1129,Florida,24.519090850289064,83.86603299765422
4567,6506,28,12,1129,Florida,25.69554898723591,84.06273036362806
4568,6263,28,12,1114,Florida,29.515495547584706,82.54339810148237
4569,6263,27,12,1113,Florida,25.53532377283227,82.57270969454024
4570,6263,25,12,1100,Florida,28.637641432948378,81.78673380355474
4571,6263,25,12,1097,Florida,25.446930588765635,81.788805394179
4572,6263,25,12,1095,Florida,25.34303850263884,83.60310545302816
4573,6263,25,12,1080,Florida,30.989103767257994,85.17330615688032
4574,6263,25,12,1069,Florida,25.729535259571044,85.25534771056552
4575,6263,25,12,1069,Florida,29.35453824093605,80.74025445846611
4576,6263,25,12,1069,Florida,25.159955463612746,86.38782386095475
4577,5978,25,12,1069,Florida,27.469448586343393,85.39291340125706
4578,5978,25,12,1069,Florida,24.972834412940543,84.62642445398157
4579,5978,25,12,1069,Florida,29.91513127995861,86.47345206708876
4580,5978,25,12,1069,Florida,25.79597941400042,87.56698711117045
4581,5978,25,12,1069,Florida,28.479138841063694,85.62950734990248
4582,5978,25,12,1069,Florida,26.551176029335394,87.53881957849286
4583,5978,25,12,1069,Florida,24.947853209569367,83.37880686347746
4584,5978,25,12,1041,Florida,28.045755029521185,82.05788486556393
4585,5978,25,12,1041,Florida,27.940426941359835,81.51971622208681
4586,5978,25,12,1041,Florida,29.505798759646854,87.30479079078802
4587,5978,25,12,1041,Florida,30.448795153855837,82.04470664570528
4588,5693,25,12,1035,Florida,28.526615836977857,85.7610387010493
4589,5693,25,12,1011,Florida,27.657715916465563,85.5341306519282
4590,5693,25,12,1011,Florida,29.93703367247057,83.17019879197046
4591,5693,25,12,1009,Florida,28.573245191071965,82.54773363488117
4592,5693,25,12,1001,Florida,29.344384652106044,85.74505821717817
4593,5693,25,12,996,Florida,26.501998441795106,86.55294300504553
4594,5693,25,12,981,Florida,25.167294086508942,86.8759705689362
4595,5693,25,12,981,Florida,27.872053615705006,80.2531070373356
4596,5693,25,12,977,Florida,27.151437428258447,85.04871134560629
4597,5693,25,12,976,Florida,26.124774344276158,86.52527506570404
4598,5648,25,12,964,Florida,27.771304276156332,82.08170303528273
4599,5637,25,12,961,Florida,26.00323705975807,82.78814475082493
4600,5618,25,12,961,Florida,24.648221486911247,87.35079730691453
4601,5409,25,12,956,Florida,27.50289833374982,87.33998974913617
4602,5409,25,12,950,Florida,27.398586261350864,87.1674341974701
4603,5409,25,12,950,Florida,27.37429567960009,84.21460389709391
4604,5409,24,12,950,Florida,30.155914051660485,86.55519534847511
4605,5409,23,12,950,Florida,24.76183706241336,82.72650832298218
4606,5405,22,12,950,Florida,30.712505322219727,86.96837178271696
4607,5124,22,12,949,Florida,29.89193992892062,85.67371636630541
4608,5124,20,12,936,Florida,30.341447205296276,86.49916435391569
4609,5124,20,12,927,Florida,30.863324194408253,80.6688008097953
4610,5124,20,12,927,Florida,25.41958005469747,84.10372793124883
4611,5124,20,12,927,Florida,25.924731734869056,82.34422735855668
4612,5124,20,12,915,Florida,30.36537093587266,83.87289179016038
4613,5124,20,12,914,Florida,28.109168679604227,87.59725224974389
4614,5124,20,12,913,Florida,28.93189023145293,80.99047099842412
4615,5124,20,12,913,Florida,27.540321111728765,83.36189275134117
4616,5124,20,12,913,Florida,28.01468722157727,83.50594600637851
4617,5124,20,12,913,Florida,29.29155976429627,86.36282220733159
4618,5124,19,12,913,Florida,27.45919304886253,85.90698888004523
4619,5112,17,12,909,Florida,24.81139788248206,86.21010977838863
4620,4839,17,12,890,Florida,30.166772311466936,84.08002973925615
4621,4839,17,12,890,Florida,29.01707441223862,86.69595969462817
4622,4839,17,12,890,Florida,27.0815097897928,82.45388848028395
4623,4839,17,12,890,Florida,25.108034913023044,83.38511671864627
4624,4839,15,12,890,Florida,25.452292281915334,84.25665605794386
4625,4839,15,12,890,Florida,24.668842907334902,81.69808406588815
4626,4839,15,12,890,Florida,27.036875025123887,86.44827804989292
4627,4555,15,12,890,Florida,29.082855651678845,84.11800875301562
4628,4555,15,12,890,Florida,28.74003685330863,82.75585596095893
4629,4555,15,12,890,Florida,30.998472155903954,82.74578055696013
4630,4555,15,12,890,Florida,26.4608198511666,82.18255464987088
4631,4555,15,12,890,Florida,30.58949002122472,83.49505884630521
4632,4555,15,12,890,Florida,28.720315740967838,85.21437333840711
4633,4555,15,12,890,Florida,30.503869209159035,85.50483943349458
4634,4555,15,12,890,Florida,30.641588875316383,86.9174719913522
4635,4555,15,12,890,Florida,26.520844888922216,83.53969037003182
4636,4555,15,12,890,Florida,28.444629461663,83.95744439666075
4637,4555,15,12,890,Florida,25.03544462918168,86.24094744168742
4638,4342,15,12,890,Florida,24.997428478857557,81.35264707568241
4639,4270,15,12,890,Florida,25.91707683937719,87.52153916674524
4640,4270,15,12,890,Florida,30.77949007318298,81.46416489911154
4641,4270,15,12,890,Florida,30.165097846430747,81.27109624050541
4642,4270,15,12,890,Florida,30.9013574215943,80.89365297381647
4643,4270,15,12,890,Florida,27.839974722042612,86.4362164052261
4644,4270,15,12,890,Florida,24.822814228649246,85.52592617961841
4645,4270,15,12,890,Florida,30.935403186111916,81.25915395867735
4646,4270,15,12,890,Florida,28.831674678137055,86.93576869154458
4647,4270,15,12,890,Florida,25.4867847586121,82.29621692635249
4648,4270,15,12,890,Florida,28.525643186247365,83.90313175360048
4649,4182,15,12,890,Florida,25.99874528216978,86.92246026057565
4650,4154,15,12,890,Florida,27.0864090839004,81.82919278749604
4651,3988,15,12,890,Florida,29.204974501829817,80.22734633858303
4652,3985,15,12,890,Florida,26.683102891177608,86.13351435383132
4653,3985,15,12,890,Florida,26.04526842198384,86.96223023709341
4654,3985,15,12,890,Florida,26.69159080599377,86.98268017958937
4655,3985,15,12,890,Florida,29.53120395012621,82.44563222011833
4656,3985,15,12,890,Florida,28.600550197737608,83.90456316473332
4657,3985,15,12,890,Florida,28.035753907921926,83.86033506088252
4658,3985,15,12,890,Florida,26.4189941623271,82.85917243169321
4659,3985,15,12,890,Florida,25.743073509399707,81.21110609657647
4660,3985,15,12,890,Florida,28.66624213645934,85.86960427715508
4661,3985,15,12,890,Florida,30.221606627808743,80.65973574978733
4662,3862,15,12,890,Florida,25.154878662443462,86.76704316714074
4663,3701,15,12,890,Florida,30.58150341898928,86.08282334295639
4664,3701,15,12,890,Florida,25.581109768301715,81.16157300704373
4665,3701,15,12,890,Florida,25.959495430624557,83.99636429703713
4666,3701,15,12,890,Florida,26.857486358091325,84.52032500971347
4667,3701,15,12,890,Florida,30.238449775504797,87.34234780784202
4668,3701,15,12,890,Florida,26.261540155867305,85.10318149084544
4669,3701,15,12,890,Florida,28.977560049521728,80.60239738672237
4670,3701,15,12,890,Florida,28.609690608347172,86.67658662575391
4671,3701,15,12,890,Florida,28.87185347841389,83.43823203150944
4672,3416,15,12,890,Florida,25.2443400427376,83.60587377254154
4673,3416,15,12,890,Florida,29.158441815926608,86.7155234881869
4674,3416,15,12,890,Florida,28.131291520789674,86.21804968022187
4675,3416,15,12,890,Florida,27.063709487844825,82.27600153316774
4676,3416,15,12,890,Florida,29.054086657809616,86.20250673536165
4677,3416,15,12,890,Florida,28.674305476132023,83.09298110017338
4678,3416,15,12,890,Florida,29.473082201524626,85.29328984305056
4679,3416,15,12,890,Florida,28.048662543341987,84.18750441700118
4680,3416,15,12,890,Florida,26.073108629595673,82.44410915121303
4681,3416,15,12,890,Florida,30.32438065979332,81.52101815695646
4682,3416,15,12,890,Florida,28.845187319294396,86.06757832918115
4683,3416,15,12,890,Florida,25.94287989471368,81.14296261106504
4684,3416,15,12,890,Florida,27.048871121302412,83.75194225024559
4685,3416,15,12,890,Florida,30.999697283196326,86.42855453648427
4686,3416,15,12,890,Florida,24.514372255587002,84.59198978750176
4687,3416,15,12,890,Florida,28.744942013637754,84.76184651440184
4688,3416,15,12,890,Florida,28.7231129087192,85.01109897745016
4689,3416,15,12,890,Florida,24.850107136363718,86.62307074859805
4690,3416,15,12,890,Florida,27.30857798128205,83.21349612786604
4691,3303,15,12,890,Florida,27.491663317457707,83.22780160178927
4692,3131,15,12,890,Florida,30.80523830926713,82.24959163284558
4693,3131,15,12,890,Florida,28.54941546967657,84.97071551146753
4694,3131,15,12,890,Florida,30.972874997182863,82.73270182828233
4695,3131,15,12,890,Florida,30.568306822867797,81.82791429924133
4696,3131,15,12,890,Florida,24.77603011284803,87.08967155377474
4697,3131,15,12,889,Florida,28.22142406262319,83.24779745762233
4698,3131,15,12,887,Florida,29.39514584110587,82.38771851738585
4699,3131,15,12,882,Florida,28.104038213113366,85.4684987129256
4700,3131,15,12,875,Florida,26.179076956176665,80.77306758919208
4701,3131,15,12,873,Florida,25.92724884058537,85.1713851084994
4702,3131,15,12,871,Florida,28.210188808157874,82.37077374716571
4703,3131,15,12,868,Florida,29.97118815600436,82.47192307131499
4704,3131,15,12,863,Florida,24.886925449923215,85.74309476245583
4705,3131,15,12,862,Florida,26.931639857053813,87.34902210729587
4706,2926,15,12,862,Florida,28.83332150456384,87.40207220187725
4707,2846,15,12,856,Florida,25.838939826307893,83.46834559138775
4708,2846,15,12,853,Florida,30.174791320683685,85.93469422286552
4709,2846,15,12,853,Florida,25.016359040177385,80.17648699594979
4710,2846,15,12,852,Florida,27.20299255907053,80.01956711839875
4711,2846,15,12,851,Florida,27.176813120708175,80.80057662178743
4712,2846,15,12,848,Florida,25.287739725333555,87.01946070100051
4713,2846,15,12,848,Florida,25.577928105401853,86.60959861286975
4714,2846,15,12,848,Florida,30.662408643143877,84.81302712100754
4715,2846,15,12,847,Florida,30.904730668744083,86.09108477563872
4716,2846,15,12,847,Florida,29.446900642338896,86.7880826446346
4717,2846,15,12,844,Florida,28.83262225156391,87.43864980487402
4718,2846,15,12,844,Florida,25.60205591316514,83.19550509096484
4719,2846,15,12,844,Florida,29.012635506440667,86.68956812350466
4720,2846,15,12,842,Florida,28.557026458929855,82.82348259771494
4721,2846,15,12,841,Florida,25.06826208515263,85.81174103258574
4722,2846,15,12,838,Florida,26.54918607696517,83.0369784163542
4723,2846,15,12,837,Florida,24.878589855934187,82.07857074999364
4724,2846,15,12,836,Florida,29.929509203557917,82.79644416521342
4725,2846,15,12,836,Florida,30.913074023019384,85.95252660927277
4726,2846,15,12,835,Florida,25.372035949704312,86.59613282829514
4727,2846,15,12,834,Florida,27.485584792743975,82.10775995465661
4728,2846,15,12,831,Florida,30.82926116971489,87.39174320757515
4729,2846,15,12,831,Florida,29.990177171032496,86.03099188941006
4730,2846,15,12,831,Florida,28.609299085579707,80.19591323370213
4731,2846,15,12,831,Florida,26.59428605777571,80.78326422949988
4732,2846,15,12,831,Florida,28.936789836331435,81.66537051799156
4733,2846,15,12,831,Florida,26.043216724445017,84.93740998198972
4734,2846,15,12,830,Florida,28.465290003590034,79.91189474755708
4735,2846,15,12,828,Florida,28.53589117116445,84.0065846452506
4736,2846,15,12,825,Florida,24.975888975055227,83.80450463557766
4737,2846,15,12,825,Florida,30.80956121702709,80.3492627684016
4738,2846,15,12,825,Florida,26.131977584088286,82.54806451708828
4739,2846,15,12,822,Florida,30.55983489463027,85.17981547711727
4740,2840,15,12,819,Florida,30.843282042659492,85.6748398919055
4741,2839,15,12,819,Florida,27.432297612003676,84.02131640083692
4742,2810,15,12,817,Florida,30.79665897914467,85.29957557938128
4743,2776,15,12,817,Florida,30.700318567331284,84.26662965139036
4744,2643,15,12,814,Florida,28.660458719095097,83.61088451128097
4745,2562,15,12,811,Florida,24.679217466744305,84.75315194341347
4746,2562,15,12,804,Florida,29.345807707855524,86.30058231682266
4747,2562,15,12,803,Florida,24.765272640451123,85.99359133091522
4748,2562,15,12,802,Florida,28.607346543348747,82.69910844855913
4749,2562,15,12,802,Florida,24.62076191142287,81.32397130994293
4750,2562,15,12,802,Florida,25.86758297629443,83.20109399128191
4751,2562,15,12,802,Florida,26.961199415643012,84.1696036353488
4752,2562,15,12,802,Florida,29.508966488797086,83.25560928444868
4753,2562,15,12,787,Florida,25.94215268519943,82.46148554998601
4754,2562,15,12,774,Florida,27.69703807808851,87.06563591100671
4755,2562,15,12,774,Florida,30.050349720331113,84.50468501295084
4756,2562,15,12,771,Florida,26.245624810818498,81.88323858195471
4757,2562,15,12,771,Florida,29.375365105579647,79.87472253826866
4758,2562,15,12,771,Florida,26.784397903809467,85.14164644300295
4759,2562,15,12,768,Florida,27.943467254705528,82.0933299067619
4760,2562,15,12,764,Florida,28.556415898888847,86.31732242836301
4761,2562,15,12,760,Florida,25.311556687339696,84.94754635186017
4762,2562,15,12,757,Florida,26.60563137746793,80.60528883874753
4763,2562,15,12,756,Florida,28.306256042589336,85.72305203413046
4764,2562,15,12,755,Florida,27.051313389947435,84.18478751827585
4765,2562,15,12,748,Florida,28.187154353314483,82.32871816495931
4766,2562,15,12,745,Florida,28.83533688003225,85.56709524061952
4767,2562,15,12,743,Florida,28.468447305472733,80.10133817772702
4768,2562,15,12,743,Florida,25.961633259036482,87.33508890623357
4769,2562,15,12,743,Florida,25.172095197196725,81.09973948803403
4770,2562,15,12,743,Florida,27.985907151801133,80.58009324920279
4771,2562,15,12,743,Florida,26.28316610525925,85.29449626876105
4772,2562,15,12,743,Florida,30.37819206529289,81.63869900861692
4773,2562,15,12,743,Florida,26.265427695524252,85.90425632352365
4774,2562,15,12,743,Florida,28.888211271140037,79.96345812217167
4775,2562,15,12,743,Florida,28.24129099270277,81.71428766147902
4776,2562,15,12,743,Florida,28.287574221335852,82.29046188143704
4777,2562,15,12,743,Florida,24.550561294273244,87.15466623750818
4778,2562,15,12,743,Florida,24.893207975262985,86.2866186544471
4779,2562,15,12,743,Florida,30.827585114856753,84.57150527803226
4780,2562,15,12,743,Florida,30.603953350303232,80.07334185165351
4781,2562,15,12,743,Florida,25.744021596029196,83.0013590577009
4782,2562,15,12,743,Florida,25.29505571282381,84.87626135046749
4783,2562,15,12,743,Florida,27.637318598180993,85.69261252594762
4784,2562,15,12,738,Florida,24.624114632767945,82.33944315023828
4785,2562,15,12,735,Florida,30.13340471663382,80.51540701705133
4786,2562,15,12,734,Florida,27.816540164517853,84.40767043382439
4787,2562,15,12,732,Florida,30.096306242519326,86.72331997878277
4788,2562,15,12,732,Florida,27.76272493423883,83.80540105350751
4789,2562,15,12,731,Florida,28.801193364392017,81.97350899931199
4790,2562,15,12,730,Florida,29.689115723283976,82.48287483916802
4791,2562,15,12,730,Florida,29.423659289452228,81.26620931508016
4792,2562,15,12,724,Florida,30.02390362224129,85.83468621060086
4793,2562,15,12,720,Florida,30.31321096663997,82.97270903122596
4794,2562,15,12,717,Florida,25.78123055457576,81.27719638634905
4795,2562,15,12,712,Florida,25.486461281761315,85.9896744274007
4796,2562,15,12,712,Florida,28.606886862294097,87.62775295748081
4797,2562,15,12,712,Florida,27.935387890673958,82.59981806984268
4798,2562,15,12,712,Florida,25.609958435390155,83.13697210941294
4799,2562,15,12,712,Florida,26.3060823283068,80.52968035389003
4800,2562,15,12,712,Florida,27.702817785715357,83.6579414494601
4801,2562,15,12,712,Florida,30.40861634038514,82.76877306209724
4802,2562,15,12,712,Florida,28.705090892175093,81.3253710104684
4803,2562,15,12,712,Florida,27.184631231698166,84.14752561978047
4804,2562,15,12,712,Florida,29.990217069240458,82.1522309135012
4805,2562,15,12,712,Florida,24.901410013773567,87.02339715431782
4806,2562,15,12,712,Florida,28.52893056017903,81.49936007586008
4807,2562,15,12,712,Florida,28.649359201218665,87.01563277290659
4808,2467,15,12,712,Florida,27.566268311163427,85.02827945572476
4809,2277,15,12,712,Florida,25.492084920384002,86.41588106206984
4810,2277,15,12,712,Florida,29.830687738248827,85.6029798404047
4811,2277,15,12,712,Florida,28.46698145375424,82.23829269510036
